id,business_name,city,state,zip,website_url,website_status,confidence_score,website_confidence,classification_confidence,mailer_category,is_home_contractor,processing_status,review_status,puget_sound,created_at,updated_at
65176,ACCURATE CONSTRUCTION SERVICES,TACOMA,WA,98402,https://accurateconstructionllc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:52:22.046447
65187,ACCURATE ELECTRIC,SNOHOMISH,WA,98290,https://accurateelectricstl.com,found,0.00,0.00,0.00,Electrical Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:52:51.572310
65200,ACCURATE GLASS INC,WOODINVILLE,WA,98072,https://accurateglassinc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:53:44.916939
65219,ACCURATE LOCK & SECURITY INC,BELLINGHAM,WA,98225,https://accuratelock.net,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:55:26.537349
65220,ACCURATE MECHANICAL LLC,SEATTLE,WA,98106,https://accuratemechanical.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:55:38.020680
65221,ACCURATE MECHANICAL LLC,SEATTLE,WA,98106,https://accuratemechanical.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:55:49.006302
65249,ACCUWEST PACIFIC,SEDRO WOOLLEY,WA,98284,https://accuwestpacific.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:58:08.216452
65255,ACE 1 LANDSCAPING LLC,GRAHAM,WA,98338,https://acelandscaping.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:59:06.814928
65261,ACE APPLIANCE SERVICE LLC,EVERETT,WA,98204,https://aceapplianceinc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:59:54.459905
65274,ACE CONCRETE CUTTING LLC,ANACORTES,WA,982216965,https://aceconcretecuttingia.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:00:47.705650
65278,ACE CONSTRUCTION,PUYALLUP,WA,98374,https://aceconstructionsoftware.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:01:40.424462
65277,ACE CONSTRUCTION,MONROE,WA,98272,https://aceconstructionsoftware.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:01:33.116244
65287,ACE CONSTRUCTION PRO,PUYALLUP,WA,98374,https://aceconstructionpros.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:02:15.103298
65301,ACE ENTERPRISES INC,SULTAN,WA,98294,https://aceenterprisesinc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:03:38.829142
65302,ACE EXTERIOR LLC,FEDERAL WAY,WA,98003,https://aceexteriorsolutions.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:04:15.839729
65313,ACE HANDYMAN SERVICES LLC,MARYSVILLE,WA,98271,https://acehandymanservices.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:05:28.153615
65325,ACE INSTALLATIONS INC,SEABECK,WA,98380,https://phaceinstallations.co.uk,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:19:24.601711
65333,ACE MASONRY,LYNDEN,WA,98264,https://acemasonryfixers.co.uk,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:20:20.870278
65336,ACE MASONRY CORP,CAMANO ISLAND,WA,98282,https://acemasonrycorp.net,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:21:00.097794
65346,ACE OF WANDS LLC,DUVALL,WA,98019,https://classicfilmandtvcorner.wordpress.com/about/,found,0.00,0.80,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:07:04.054068
65353,ACE PLAN,PUYALLUP,WA,98375,https://aceplant.co.uk,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:07:59.540016
65363,ACE ROOFING LLC,SPANAWAY,WA,98387,https://aceroofingak.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:08:50.018584
65402,ACES HOME SERVICES,RENTON,WA,98059,http://depts.washington.edu/acesche/,found,0.00,0.60,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:13:49.957616
65409,ACF Solutions LLC,SNOHOMISH,WA,98290,https://acfsolutions.com,found,0.00,0.00,0.00,General Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:14:12.589074
65414,ACG RENOVATIONS LLC,NEWCASTLE,WA,98056,https://acgrenovations.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:15:32.815911
65425,ACHomes LLC,RENTON,WA,98056,https://achomestore.co.nz,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:17:34.422476
65431,ACI CONTRACTING,GRAHAM,WA,98338,https://acicontractingltd.co.uk,found,0.00,0.00,0.00,Electrical Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:17:56.808213
65445,ACKERMAN CONSTRUCTION,LOPEZ ISLAND,WA,98261,https://ackermanconstruction.net,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:18:59.771851
65459,ACL Construction LLC,MARYSVILLE,WA,98271,https://aclconstruction.com.sg,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:20:05.494010
65460,ACL LLC,Olympia,WA,98512,https://aclu.org,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:20:07.840283
65466,ACM CONSTRUCTION,WOODINVILLE,WA,98072,https://acmconstructions.com.au,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:20:25.712435
65478,ACME DESIGN INC,SILVERDALE,WA,98383,https://acmedesigninc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:22:42.932040
65479,ACME DRYWALL,SNOHOMISH,WA,98296,https://acmeti.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:22:49.512746
65495,ACME PLUMBING LLC,LACEY,WA,98503,https://acmeplumbing.com,found,0.00,0.00,0.00,Plumbing Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:23:43.377075
65544,ACOUSTI-CO,BELLINGHAM,WA,98229,https://acousticomm.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:27:43.584194
65569,ACR PAINTING LLC,DUVALL,WA,980190219,https://acrpaintings.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:30:44.465992
65578,ACROPOLIS CONST LLC,FEDERAL WAY,WA,98023,https://acropolisconstruction.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:31:09.871898
65585,ACS,MONROE,WA,98272,https://acs.org,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:32:15.191140
65600,ACT MASONRY,OLYMPIA,WA,98512,https://actmasonry.co.uk,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:32:37.693458
65604,ACT-ON-ELECTRIC,LYNNWOOD,WA,98036,https://actonelectric.com,found,0.00,0.00,0.00,General Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:32:46.022204
65617,ACTION COMMUNICATIONS INC,EVERETT,WA,98204,https://actioncommunications.com.au,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:33:30.541709
65621,ACTION CONSTRUCTION,SNOHOMISH,WA,98296,https://ace-cranes.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:33:39.003138
65633,ACTION ELECTRIC INC,OLYMPIA,WA,98501,https://actionelectricinc.com,found,0.00,0.00,0.00,Electrical Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:22:04.999411
65648,ACTION INDUSTRIES LLC,SEATTLE,WA,98144,https://action-ind.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:35:05.820303
65666,ACTION PAVING,SEATTLE,WA,98101,https://actionpavingconcrete.ca,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 07:36:23.791086
65705,ACTIVE CONSTRUCTION INC,PUYALLUP,WA,98371,https://activeconstruction.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:22:31.217743
65708,ACTIVE ELECTRIC CORP,BOTHELL,WA,98021,https://activeel.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:23:03.667806
65707,ACTIVE ELECTRIC CORP,Bothell,WA,98021,https://activeel.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:22:52.881244
65709,ACTIVE ENGINEERING,LYNNWOOD,WA,98036,https://activeengineering.co.nz,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:23:21.156856
65711,ACTIVE ENVIRONMENTAL INC,SEATTLE,WA,981081244,https://activeenviro.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:02:17.379145
65722,ACTIVE UNDERGROUND LLC,SHELTON,WA,98584,https://activeundergroundllc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:03:46.497715
65752,AD CONTRACTING,KENT,WA,98032,https://adgeneralcontracting.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:38:24.473122
65751,AD Construction,MOUNT VERNON,WA,98274,https://kchomeremodelers.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.391707,2025-08-04 06:06:13.362869
65767,AD REPAIR LLC,OLYMPIA,WA,98502,https://adrepairinc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:48:26.903674
65845,ADAMS CONSTRUCTION,OAK HARBOR,WA,98277,https://acaiconstruction.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:53:55.530679
65846,ADAMS CONSTRUCTION 365 LLC,BELLEVUE,WA,98004,https://acaiconstruction.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:54:08.517694
65865,ADAMS FENCE COMPANY,OAK HARBOR,WA,98277,https://adamsfencecompany.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:56:20.663204
65869,ADAMS HOME SERVICES,GIG HARBOR,WA,98329,https://adamshomes.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:56:38.366607
65896,ADAPTIVE HOME SERVICES,OLYMPIA,WA,98502,https://adaptivehc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:58:47.208127
65917,ADD CONSTRUCTION LLC,RENTON,WA,98058,https://addconstruction.co.za,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:01:54.296038
65923,ADDED VALUE HOME IMPROVEMENTS,EDMONDS,WA,98026,https://addedvaluehomeimprovements.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:02:44.471217
65936,ADEKCO LLC,SEATTLE,WA,98198,https://adek.com.mx,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:41:50.727979
65937,ADEKCO1 LLC,DES MOINES,WA,98198,https://adek.com.mx,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:42:00.934239
65967,ADF Construction LLC,AUBURN,WA,98002,https://adfconstruction.ca,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:04:11.533423
65999,ADL ELECTRIC,SEATTLE,WA,98118,https://adlelectric.com,found,0.00,0.00,0.00,Electrical Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:43:28.549702
66014,ADMIRAL CONSTRUCTION,SEATTLE,WA,98116,https://admcon.co.uk,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:45:00.245541
66024,ADO GROUP INC,SHORELINE,WA,98133,https://ado.group,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:46:12.969608
66041,ADOPT-A-STREAM FOUNDATION,EVERETT,WA,982086353,https://streamkeeper.org,found,0.00,0.00,0.00,General Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:09:42.404543
66044,ADPV LLC,SEATTLE,WA,98178,https://adpv.com.au,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:10:16.755025
66114,ADVANCE CONSTRUCTION,MOUNT VERNON,WA,98273,https://acscotland.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 07:47:11.718811
66115,ADVANCE CONSTRUCTION LLC,Snohomish,WA,98290,https://acscotland.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:16:43.026878
66116,ADVANCE CONTRACTING,SHELTON,WA,98584,https://advancecontractinginc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:16:57.264438
66147,ADVANCE PAINTING LLC,SEATTLE,WA,98168,https://advancepainting.com.au,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:20:15.919471
66192,ADVANCED BUILDING LLC,ROCHESTER,WA,98579,https://ablsurveyors.ie,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:23:52.792091
66209,ADVANCED CONCEPTS LLC,SEDRO WOOLLEY,WA,98284,https://art.washington.edu/spaces/fabrication/advanced-concepts-lab,found,0.00,0.70,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:25:29.981244
66210,ADVANCED CONCRETE & CONST LLC,EVERETT,WA,98208,https://advanced-concrete.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:26:00.662744
66236,ADVANCED CONTRACTORS,BELFAIR,WA,98528,https://advancedcontractorsinc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:28:39.396927
66237,ADVANCED CONTRACTORS LLC,BELFAIR,WA,98528,https://advancedcontractorsinc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:28:49.507480
66338,ADVANCED HARDWOODS LLC,TUKWILA,WA,98188,https://advancedhardwoodsllc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:36:51.468574
66354,ADVANCED HOME SERVICE INC,Federal Way,WA,98023,https://mydadcandothat.com,found,0.00,0.00,0.00,Plumbing Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:39:10.737852
66366,ADVANCED INSULATION LLC,BURLINGTON,WA,98233,https://advanced-insulation.ca,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:40:29.679848
66420,ADVANCED PAINTING LLC,BELLEVUE,WA,98008,https://advpainting.net,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:44:16.483340
66472,ADVANCED SEPTIC SERVICES,RAINIER,WA,98576,https://advancedsepticservicesfl.com,found,0.00,0.00,0.00,Plumbing Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:48:39.499218
66479,ADVANCED SIGNS LLC,AUBURN,WA,98001,https://advancedsigns.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:49:15.309712
66511,ADVANCED WATER RESTORATION INC,RENTON,WA,98059,https://advancedwaterrestoration.com,found,0.00,0.00,0.00,Plumbing Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:50:49.432237
66607,ADYOU,RENTON,WA,98056,https://adyouneed.com,found,0.00,0.00,0.00,General Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:58:25.643849
66620,AE SERVICES,BREMERTON,WA,98310,https://aessuccess.org,found,0.00,0.00,0.00,General Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 08:59:41.478628
66640,AEDIFICO,OLYMPIA,WA,98501,https://aedificoavocats.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 09:01:11.143228
66644,AEG CONSTRUCTION LLC,TACOMA,WA,98446,https://aegconstruction.ch,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 09:01:32.429364
66645,AEG LLC,DES MOINES,WA,98198,https://aegworldwide.com/careers,found,0.00,0.85,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 09:01:47.687952
66694,AESTHETIC FLOORING,BOTHELL,WA,98012,https://aestheticflooring.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 09:04:51.074617
66696,AESTHETIC HARMONY,BELLINGHAM,WA,98225,https://aestheticharmony.com.au,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 09:05:26.959377
66706,AF CONSTRUCTION,AUBURN,WA,98002,https://afconstruction.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 09:07:05.760847
66745,AFFORDABLE AIR,LAKEWOOD,WA,98499,https://affordable-airductcleaning.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.532019,2025-08-04 09:10:31.536828
66754,AFFORDABLE BUILDERS,MAPLE VALLEY,WA,98038,https://affordablebuilders.com.au,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:11:29.863856
66756,AFFORDABLE BUILDING DESIGN,BLAINE,WA,98230,https://affordabledesigns.ca,found,0.00,0.00,0.00,General Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:11:43.970649
66759,AFFORDABLE CLEANING,SPANAWAY,WA,98387,https://affordablecleaningsupplies.com.au,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:12:03.707166
66765,AFFORDABLE CONCEPTS,SNOHOMISH,WA,98296,https://affordableconcepts.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:12:57.744872
66774,AFFORDABLE CONSTRUCTION,COVINGTON,WA,98042,https://afconstruction.net,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:13:50.133868
66773,AFFORDABLE CONSTRUCTION,PUYALLUP,WA,98374,https://afconstruction.net,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:13:35.334830
66776,AFFORDABLE CONTRACTING LLC,MOUNTLAKE TERRACE,WA,98043,https://acsroofingsiding.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:14:08.004457
66790,AFFORDABLE ELECTRIC INC,SPANAWAY,WA,98387,https://affordableelectricinc.com,found,0.00,0.00,0.00,Electrical Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:15:01.459107
66792,AFFORDABLE ELECTRICIAN,TACOMA,WA,98445,https://bettendorfelectricalcompany.com,found,0.00,0.00,0.00,General Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:15:20.915721
66793,AFFORDABLE ENVIRONMENTAL INC,MOUNTLAKE TERRACE,WA,98043,https://aescompanies.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:15:36.799780
66795,AFFORDABLE EXCAVATING,LAKE STEVENS,WA,98258,https://afexc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:16:03.815138
66820,AFFORDABLE GUTTERS INC,BREMERTON,WA,983120420,https://affordableguttersplus.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:17:18.994882
66828,AFFORDABLE HEATING,PORT ORCHARD,WA,98366,https://affordableairllc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:17:59.137345
66830,AFFORDABLE HEATING & A/C INC,MILL CREEK,WA,98012,https://affordablehvac.com,found,0.00,0.00,0.00,Electrical Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:18:17.314471
66835,AFFORDABLE HEATING LLC,PORT ORCHARD,WA,98366,https://affordableairllc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:18:51.278210
66834,AFFORDABLE HEATING LLC,PORT ORCHARD,WA,98366,https://affordableairllc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:18:34.271596
66836,AFFORDABLE HEATING/COOLING INC,LAKE STEVENS,WA,98258,https://affordableheatingandcoolingllc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:19:05.512480
66859,AFFORDABLE LANDSCAPE,Lakewood,WA,98498,https://affordablelandscapeandlawn.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:20:34.489575
66858,AFFORDABLE LANDSCAPE,Tacoma,WA,98405,https://affordablelandscapeandlawn.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:20:24.312928
66860,AFFORDABLE LANDSCAPE CORP,SEATTLE,WA,98168,https://affordablelandscapeandlawn.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:20:48.642491
66872,AFFORDABLE PAINTING,VASHON,WA,98070,https://affordable-pro-painting.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:21:30.940016
66877,AFFORDABLE PEST CONTROL,TACOMA,WA,98405,https://affordablepestcontrol.ca,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:21:54.478565
66889,AFFORDABLE PRESSURE WASHING,TUKWILA,WA,98188,https://affordablepressurewashingllc.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:22:49.948069
66896,AFFORDABLE REMODELING LLC,RENTON,WA,98056,https://affordableremodelingatl.com,found,0.00,0.00,0.00,Electrical Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:23:29.959804
66965,AFTER HOURS PLUMBING,KENMORE,WA,98028,https://afterhoursplumbing.com,found,0.00,0.00,0.00,Plumbing Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:27:57.284658
66966,AFTER HOURS PLUMBING,KENMORE,WA,98028,https://afterhoursplumbing.com,found,0.00,0.00,0.00,Plumbing Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:28:05.000748
66974,AFTER HOURS SERVICES,MARYSVILLE,WA,98270,https://afterhoursautomotive.com,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:28:29.397983
66995,AG CONSTRUCTION,MOUNT VERNON,WA,98274,https://aandgconstructionlondon.co.uk,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:31:00.305650
66996,AG CONSTRUCTION,Lake Stevens,WA,98258,https://aandgconstructionlondon.co.uk,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:31:21.889522
66994,AG CONSTRUCTION,EDGEWOOD,WA,98371,https://aandgconstructionlondon.co.uk,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:30:38.362924
66998,AG CONSTRUCTION INC,BOTHELL,WA,98012,https://aandgconstructionlondon.co.uk,found,0.00,0.00,0.00,HVAC Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:31:53.580891
66999,AG CONSTRUCTION PRO LLC,PUYALLUP,WA,98373,https://agconstruction.in,found,0.00,0.00,0.00,General Contractor,False,completed,rejected,True,2025-08-02 05:26:38.673985,2025-08-04 09:32:04.876963
